Timeslot use: 4

Timeslot 1:
C45 T1 R22
C25 T4 R8
C87 T17 R16
C50 T12 R24
C43 T22 R26
C54 T9 R9
C3 T3 R29
C6 T29 R7
C23 T5 R14
C57 T26 R25
C44 T19 R4
C60 T16 R20
C36 T14 R23
C35 T6 R2
C24 T27 R6
C2 T2 R21
C33 T28 R17
C22 T11 R27
C40 T23 R18
C5 T24 R12
C81 T25 R28
C69 T8 R5
C66 T18 R11
C83 T21 R19
C67 T7 R10
C79 T20 R15
C85 T15 R13

Timeslot 2:
C58 T15 R3
C26 T6 R12
C28 T3 R22
C37 T17 R14
C34 T23 R11
C4 T26 R21
C82 T8 R25
C73 T12 R19
C47 T20 R2
C53 T16 R24
C65 T1 R10
C1 T2 R23
C86 T10 R16
C70 T4 R5
C38 T9 R7
C49 T7 R6
C51 T22 R9
C11 T25 R17
C29 T14 R8
C74 T19 R20
C8 T21 R27
C32 T18 R26
C77 T11 R15
C88 T13 R18
C9 T29 R29

Timeslot 3:
C41 T6 R8
C64 T27 R11
C39 T4 R3
C71 T25 R25
C55 T26 R20
C76 T17 R28
C21 T24 R29
C75 T15 R18
C62 T12 R6
C12 T21 R21
C7 T29 R2
C46 T23 R7
C56 T5 R16
C84 T13 R13
C19 T2 R9
C61 T19 R4
C30 T11 R5
C63 T1 R26
C80 T7 R15
C17 T3 R12
C18 T8 R1

Timeslot 4:
C13 T29 R23
C42 T5 R14
C20 T27 R17
C59 T28 R4
C31 T9 R3
C52 T19 R10
C27 T2 R29
C16 T3 R22
C78 T11 R28
C14 T14 R27
C15 T22 R12
C10 T24 R24
C72 T25 R13
C48 T18 R19
C68 T7 R2


Executed time: 0.03766179084777832
