Timeslot use: 4

Timeslot 1:
C45 T3 R24
C25 T17 R17
C42 T15 R11
C13 T6 R18
C20 T11 R2
C6 T9 R21
C23 T8 R15
C47 T19 R10
C16 T4 R9
C53 T14 R19
C65 T10 R14
C1 T20 R5
C50 T5 R8
C5 T13 R3
C7 T1 R1
C11 T2 R22
C10 T16 R16
C52 T18 R20
C18 T7 R4
C28 T12 R12

Timeslot 2:
C58 T2 R8
C26 T9 R12
C37 T10 R13
C34 T12 R17
C64 T5 R11
C63 T19 R10
C35 T8 R15
C31 T6 R6
C21 T17 R16
C2 T1 R18
C40 T16 R20
C27 T7 R23
C39 T15 R19
C49 T14 R9
C56 T3 R24
C15 T4 R4
C54 T18 R7
C36 T11 R21

Timeslot 3:
C41 T15 R7
C43 T11 R5
C3 T1 R16
C44 T5 R13
C60 T16 R23
C12 T4 R3
C24 T17 R4
C19 T7 R11
C46 T6 R22
C38 T10 R2
C57 T12 R6
C8 T13 R1
C32 T9 R18
C17 T8 R15
C48 T14 R12
C68 T2 R9

Timeslot 4:
C4 T13 R25
C59 T14 R20
C55 T6 R8
C33 T12 R22
C22 T7 R2
C61 T18 R14
C51 T15 R19
C66 T1 R7
C29 T8 R24
C14 T4 R13
C30 T9 R21
C67 T5 R10
C62 T3 R6
C9 T17 R1


Executed time: 0.014533042907714844
