Timeslot use: 4

Timeslot 1:
C25 T16 R3
C58 T15 R20
C28 T6 R19
C13 T5 R7
C4 T14 R8
C6 T7 R22
C73 T17 R6
C23 T19 R13
C47 T18 R16
C65 T9 R5
C76 T2 R24
C53 T8 R15
C50 T4 R2
C62 T10 R14
C12 T12 R21
C5 T11 R1
C11 T1 R9
C61 T13 R4
C32 T3 R10

Timeslot 2:
C45 T1 R2
C43 T15 R15
C54 T8 R11
C37 T10 R23
C64 T7 R5
C63 T4 R4
C44 T18 R18
C60 T16 R17
C17 T11 R16
C35 T19 R13
C1 T12 R8
C2 T14 R9
C74 T17 R24
C69 T13 R6
C14 T2 R12
C30 T6 R20
C10 T5 R7
C51 T9 R10
C36 T3 R3

Timeslot 3:
C41 T9 R14
C3 T16 R19
C55 T19 R20
C40 T1 R24
C31 T2 R23
C21 T11 R21
C75 T7 R1
C22 T3 R12
C27 T6 R22
C46 T5 R3
C56 T15 R11
C9 T12 R7
C66 T10 R18
C29 T4 R17
C19 T8 R16
C67 T18 R5
C48 T17 R10
C68 T13 R2
C18 T14 R9

Timeslot 4:
C20 T19 R9
C71 T7 R6
C42 T15 R23
C59 T10 R4
C34 T16 R13
C57 T2 R14
C8 T11 R8
C16 T9 R7
C33 T6 R15
C70 T17 R19
C24 T13 R22
C7 T12 R18
C38 T18 R20
C49 T3 R11
C39 T1 R2
C26 T5 R21
C15 T14 R12
C72 T4 R1
C52 T8 R17


Executed time: 0.02449202537536621
