Timeslot use: 4

Timeslot 1:
C41 T11 R13
C25 T10 R15
C58 T18 R9
C26 T8 R16
C54 T4 R6
C37 T3 R8
C34 T16 R24
C8 T5 R23
C44 T15 R12
C35 T14 R21
C65 T13 R18
C21 T6 R4
C2 T20 R11
C33 T19 R19
C70 T17 R17
C29 T2 R7
C19 T7 R14
C59 T12 R20
C48 T1 R5
C28 T9 R10

Timeslot 2:
C71 T15 R2
C64 T10 R15
C4 T19 R23
C39 T14 R22
C47 T4 R16
C60 T18 R24
C53 T12 R8
C24 T6 R21
C12 T5 R5
C40 T3 R20
C7 T1 R10
C51 T16 R1
C43 T17 R7
C14 T7 R3
C30 T8 R12
C32 T9 R11
C68 T13 R17
C9 T2 R13

Timeslot 3:
C50 T3 R22
C13 T5 R13
C3 T19 R5
C55 T13 R1
C16 T15 R3
C31 T9 R7
C22 T7 R6
C27 T2 R14
C46 T14 R10
C49 T4 R20
C69 T17 R17
C11 T16 R4
C23 T6 R19
C56 T18 R2
C72 T10 R9
C52 T8 R18

Timeslot 4:
C45 T14 R1
C42 T15 R14
C20 T7 R2
C57 T18 R16
C17 T16 R15
C1 T20 R9
C6 T8 R21
C62 T10 R11
C5 T3 R6
C63 T4 R24
C38 T2 R22
C66 T12 R18
C61 T17 R19
C15 T19 R4
C10 T5 R12
C67 T11 R8
C36 T9 R23
C18 T6 R3


Executed time: 0.013286113739013672
