Timeslot use: 5

Timeslot 1:
C45 T1 R14
C43 T14 R22
C54 T4 R24
C28 T7 R6
C3 T15 R21
C73 T12 R7
C76 T11 R20
C50 T9 R23
C70 T18 R16
C27 T17 R19
C7 T6 R10
C46 T16 R17
C11 T13 R12
C29 T19 R15
C14 T5 R9
C42 T8 R1
C84 T2 R11

Timeslot 2:
C71 T17 R14
C60 T10 R8
C37 T12 R9
C13 T5 R4
C44 T14 R19
C16 T18 R15
C65 T2 R17
C12 T19 R5
C5 T7 R10
C38 T3 R21
C69 T4 R24
C66 T16 R3
C78 T6 R20
C59 T9 R11
C10 T13 R6
C51 T1 R22
C36 T8 R1
C9 T15 R2

Timeslot 3:
C33 T10 R1
C20 T3 R2
C6 T5 R4
C55 T18 R3
C82 T11 R24
C53 T16 R16
C62 T2 R11
C22 T4 R9
C24 T19 R15
C19 T15 R18
C49 T9 R7
C61 T1 R23
C72 T12 R20
C32 T14 R8
C79 T17 R12
C48 T7 R10
C18 T13 R5
C47 T8 R21

Timeslot 4:
C25 T7 R21
C58 T12 R17
C64 T14 R22
C39 T9 R4
C8 T13 R5
C35 T16 R2
C31 T18 R19
C1 T15 R25
C40 T1 R23
C81 T10 R11
C57 T2 R9
C74 T3 R18
C15 T5 R6
C52 T8 R16
C68 T19 R7

Timeslot 5:
C41 T17 R3
C26 T3 R2
C4 T19 R20
C34 T12 R23
C23 T7 R13
C63 T8 R7
C75 T6 R14
C2 T13 R10
C56 T2 R8
C21 T1 R5
C83 T4 R1
C30 T15 R4
C80 T10 R12
C67 T14 R22
C17 T5 R6
C77 T9 R24


Executed time: 0.03407454490661621
