Timeslot use: 5

Timeslot 1:
C71 T9 R3
C59 T7 R11
C54 T4 R8
C13 T16 R17
C20 T6 R19
C88 T11 R16
C57 T19 R23
C44 T14 R20
C62 T13 R14
C38 T15 R6
C49 T1 R7
C69 T17 R15
C23 T10 R4
C14 T5 R10
C15 T3 R18
C32 T2 R13
C87 T12 R2
C47 T8 R22

Timeslot 2:
C45 T13 R23
C25 T18 R1
C58 T7 R9
C43 T19 R6
C53 T15 R4
C21 T16 R10
C86 T12 R2
C2 T6 R17
C22 T5 R24
C24 T1 R18
C5 T8 R12
C11 T2 R22
C66 T9 R14
C29 T4 R21
C61 T14 R7
C36 T10 R19
C85 T11 R5

Timeslot 3:
C42 T10 R8
C3 T6 R9
C34 T8 R5
C8 T2 R10
C60 T7 R20
C76 T12 R23
C35 T3 R22
C1 T13 R24
C50 T19 R12
C33 T18 R13
C27 T16 R21
C46 T5 R4
C51 T9 R7
C74 T14 R18
C80 T11 R11
C67 T17 R15
C79 T15 R16
C48 T1 R1
C18 T4 R17

Timeslot 4:
C26 T16 R15
C37 T8 R4
C4 T10 R19
C6 T3 R1
C55 T12 R11
C31 T4 R6
C82 T11 R5
C12 T2 R7
C70 T17 R24
C7 T9 R3
C81 T14 R2
C78 T15 R16
C56 T1 R23
C30 T18 R21
C63 T7 R9
C10 T6 R13
C68 T19 R12
C9 T5 R17

Timeslot 5:
C41 T4 R3
C64 T17 R8
C39 T1 R1
C16 T5 R22
C65 T14 R20
C75 T9 R2
C73 T13 R9
C40 T3 R18
C84 T12 R24
C83 T15 R6
C19 T2 R10
C72 T10 R21
C77 T7 R13
C17 T6 R19
C52 T19 R14
C28 T18 R12


Executed time: 0.03402590751647949
