Timeslot use: 5

Timeslot 1:
C45 T12 R16
C41 T19 R15
C71 T17 R8
C54 T7 R23
C58 T11 R21
C60 T6 R24
C35 T14 R20
C31 T2 R17
C75 T15 R7
C33 T18 R13
C12 T8 R5
C92 T10 R3
C56 T9 R4
C69 T4 R9
C11 T16 R10
C57 T3 R11
C32 T1 R6
C67 T13 R12
C87 T5 R18

Timeslot 2:
C25 T2 R12
C20 T15 R19
C6 T16 R23
C88 T9 R3
C23 T12 R13
C63 T11 R24
C44 T14 R21
C76 T4 R18
C53 T7 R4
C2 T1 R9
C62 T10 R2
C70 T13 R6
C40 T18 R11
C38 T3 R17
C66 T6 R14
C19 T8 R15
C30 T19 R22
C15 T17 R1
C85 T5 R8

Timeslot 3:
C42 T14 R15
C3 T6 R25
C34 T15 R20
C64 T13 R21
C73 T10 R11
C59 T9 R24
C65 T11 R4
C1 T12 R7
C21 T8 R5
C27 T2 R13
C5 T16 R1
C74 T17 R12
C43 T3 R22
C83 T19 R16
C61 T4 R19
C77 T5 R17
C36 T7 R2
C48 T1 R18
C18 T18 R10

Timeslot 4:
C50 T17 R2
C82 T4 R9
C39 T1 R18
C55 T10 R7
C16 T12 R1
C17 T2 R5
C86 T3 R3
C22 T7 R19
C7 T8 R10
C51 T14 R6
C78 T13 R4
C14 T18 R12
C72 T6 R16
C80 T15 R8
C79 T5 R24
C52 T9 R15
C9 T16 R20
C47 T19 R22

Timeslot 5:
C13 T16 R6
C26 T6 R7
C28 T8 R23
C37 T17 R13
C89 T5 R2
C91 T9 R16
C8 T15 R17
C90 T1 R22
C4 T2 R10
C24 T18 R20
C46 T7 R19
C81 T11 R9
C84 T10 R3
C29 T12 R5
C49 T19 R11
C10 T14 R1
C68 T4 R21


Executed time: 0.036341190338134766
