Timeslot use: 4

Timeslot 1:
C45 T23 R1
C50 T15 R6
C43 T7 R29
C28 T13 R7
C4 T16 R23
C44 T10 R12
C47 T17 R27
C60 T21 R8
C65 T12 R26
C76 T26 R19
C53 T20 R15
C31 T6 R16
C75 T1 R21
C36 T18 R2
C70 T5 R13
C27 T29 R20
C5 T19 R4
C38 T27 R28
C49 T11 R25
C69 T3 R10
C29 T22 R14
C19 T9 R17
C15 T4 R3
C32 T2 R5
C72 T14 R18
C79 T28 R22
C18 T8 R24
C78 T25 R9

Timeslot 2:
C41 T15 R27
C71 T23 R19
C54 T14 R6
C13 T18 R16
C34 T20 R18
C23 T6 R17
C8 T4 R24
C52 T28 R1
C16 T9 R5
C2 T24 R4
C12 T2 R3
C81 T7 R9
C11 T27 R7
C56 T16 R26
C57 T11 R2
C10 T29 R28
C80 T26 R22
C67 T17 R13
C48 T3 R25
C68 T21 R8
C9 T12 R23
C84 T19 R20

Timeslot 3:
C62 T14 R20
C25 T24 R28
C42 T11 R26
C26 T9 R17
C20 T6 R29
C64 T17 R10
C58 T28 R2
C74 T12 R19
C35 T29 R1
C1 T23 R4
C33 T8 R9
C22 T18 R14
C24 T25 R7
C7 T2 R24
C46 T22 R12
C51 T7 R27
C66 T19 R6
C83 T26 R22
C14 T20 R16
C30 T10 R3
C77 T1 R21
C17 T4 R5

Timeslot 4:
C37 T10 R12
C3 T27 R18
C6 T15 R23
C73 T3 R11
C59 T25 R10
C55 T2 R8
C21 T8 R29
C40 T16 R25
C63 T24 R15
C39 T22 R14
C61 T21 R21
C82 T1 R13


Executed time: 0.0360260009765625
