Timeslot use: 6

Timeslot 1:
C45 T2 R3
C25 T13 R21
C58 T12 R24
C42 T3 R16
C59 T15 R19
C8 T4 R17
C55 T7 R23
C53 T11 R7
C71 T1 R13
C20 T17 R22
C15 T8 R1
C96 T19 R11
C87 T9 R10
C44 T14 R4
C48 T5 R9
C85 T10 R18
C84 T6 R8

Timeslot 2:
C60 T9 R20
C43 T13 R7
C28 T3 R6
C13 T5 R1
C3 T20 R17
C6 T8 R10
C73 T11 R23
C99 T19 R2
C31 T14 R5
C94 T7 R24
C27 T18 R18
C7 T17 R22
C69 T12 R8
C66 T1 R16
C97 T10 R21
C92 T15 R19
C32 T6 R12
C79 T16 R11

Timeslot 3:
C41 T6 R4
C50 T15 R9
C12 T2 R14
C34 T18 R1
C88 T10 R19
C47 T13 R3
C76 T16 R13
C1 T4 R12
C22 T8 R17
C70 T9 R16
C24 T17 R5
C5 T20 R21
C74 T11 R2
C100 T19 R24
C51 T7 R7
C61 T14 R15
C57 T1 R8
C77 T3 R23
C67 T12 R10
C18 T5 R6

Timeslot 4:
C54 T7 R4
C37 T6 R12
C91 T14 R21
C35 T18 R22
C86 T12 R16
C2 T16 R6
C62 T9 R13
C14 T4 R14
C49 T2 R2
C83 T8 R3
C19 T5 R1
C30 T3 R15
C10 T17 R5
C93 T13 R24
C40 T11 R9
C68 T1 R7

Timeslot 5:
C98 T19 R11
C26 T8 R1
C4 T20 R17
C64 T9 R13
C39 T14 R14
C63 T5 R24
C90 T2 R10
C16 T17 R5
C65 T1 R8
C21 T13 R6
C81 T10 R3
C11 T4 R12
C78 T7 R23
C56 T15 R15
C80 T16 R2
C95 T18 R9
C36 T11 R22

Timeslot 6:
C33 T5 R6
C89 T1 R23
C82 T16 R19
C23 T2 R4
C75 T10 R18
C38 T18 R15
C46 T4 R2
C29 T6 R7
C72 T19 R9
C17 T12 R22
C52 T3 R11
C9 T15 R14


Executed time: 0.03314709663391113
