Timeslot use: 3

Timeslot 1:
C45 T20 R9
C33 T13 R15
C25 T12 R19
C71 T1 R1
C50 T3 R23
C28 T8 R22
C13 T2 R3
C3 T17 R16
C4 T23 R20
C6 T28 R4
C73 T25 R2
C23 T15 R6
C44 T27 R27
C60 T5 R18
C65 T21 R11
C53 T16 R13
C31 T10 R21
C75 T24 R10
C42 T29 R17
C62 T11 R12
C27 T22 R14
C14 T6 R5
C69 T26 R24
C11 T18 R25
C61 T19 R28
C15 T4 R29
C32 T9 R8
C67 T14 R7
C36 T7 R26

Timeslot 2:
C41 T2 R27
C74 T25 R2
C22 T4 R3
C54 T16 R28
C37 T5 R17
C34 T22 R11
C64 T1 R18
C39 T24 R13
C57 T26 R4
C55 T7 R21
C76 T14 R24
C35 T6 R29
C1 T15 R7
C12 T3 R25
C5 T8 R26
C7 T18 R14
C38 T23 R15
C49 T19 R9
C9 T17 R22
C46 T12 R1
C29 T29 R23
C56 T11 R20
C10 T10 R19
C52 T27 R6
C18 T9 R5

Timeslot 3:
C16 T13 R1
C43 T26 R29
C20 T19 R12
C58 T11 R16
C8 T17 R8
C47 T27 R13
C26 T4 R4
C24 T20 R5
C21 T6 R20
C2 T9 R3
C70 T21 R10
C40 T3 R9
C63 T14 R6
C51 T25 R25
C66 T7 R23
C19 T15 R22
C30 T18 R27
C59 T12 R7
C72 T8 R24
C17 T10 R19
C48 T28 R28
C68 T29 R2


Executed time: 0.02285313606262207
