Timeslot use: 7

Timeslot 1:
C52 T16 R16
C38 T9 R19
C89 T24 R8
C71 T11 R1
C57 T18 R7
C94 T2 R15
C92 T3 R10
C77 T13 R20
C21 T7 R11
C12 T8 R22
C72 T21 R21
C31 T27 R2
C18 T22 R18
C34 T17 R23
C37 T5 R9
C44 T26 R28
C11 T23 R26
C33 T19 R25
C7 T14 R4

Timeslot 2:
C3 T23 R22
C84 T6 R20
C24 T29 R9
C80 T4 R7
C10 T22 R11
C29 T15 R28
C60 T13 R18
C70 T21 R1
C88 T10 R3
C78 T11 R6
C99 T25 R15
C39 T26 R21
C67 T20 R24
C96 T24 R10
C43 T19 R26
C45 T16 R19

Timeslot 3:
C35 T1 R1
C19 T6 R14
C15 T7 R4
C85 T24 R7
C9 T25 R22
C90 T29 R20
C26 T27 R26
C50 T11 R8
C8 T9 R28
C65 T18 R21
C41 T19 R3
C75 T8 R19
C97 T4 R15
C51 T20 R16
C16 T17 R11
C64 T12 R17

Timeslot 4:
C46 T6 R1
C79 T28 R27
C66 T18 R21
C23 T14 R16
C22 T1 R4
C1 T30 R22
C32 T7 R2
C98 T25 R3
C25 T15 R11
C54 T23 R26
C56 T5 R15
C14 T17 R19
C4 T16 R7
C86 T12 R20
C62 T21 R23
C27 T22 R9

Timeslot 5:
C17 T14 R18
C59 T16 R1
C63 T20 R26
C58 T6 R21
C2 T15 R22
C82 T3 R20
C36 T17 R19
C100 T9 R15
C87 T10 R7
C91 T2 R8
C28 T7 R12
C76 T12 R29
C55 T13 R16
C48 T1 R11

Timeslot 6:
C13 T14 R22
C49 T1 R26
C30 T4 R19
C74 T3 R17
C42 T20 R16
C6 T15 R28
C61 T5 R21
C81 T13 R7
C53 T10 R1
C83 T8 R8
C40 T27 R11
C93 T9 R20

Timeslot 7:
C20 T22 R11
C95 T28 R20
C47 T29 R26
C68 T23 R7
C5 T26 R22
C69 T8 R19
C73 T2 R1


Executed time: 0.053859710693359375
