Timeslot use: 6

Timeslot 1:
C19 T8 R17
C38 T2 R7
C9 T15 R11
C57 T6 R19
C21 T14 R5
C72 T9 R9
C6 T12 R15
C54 T18 R14
C61 T17 R4
C74 T13 R23
C36 T1 R8
C46 T3 R24
C78 T5 R20
C11 T4 R10
C76 T7 R12
C7 T10 R18
C32 T19 R22

Timeslot 2:
C13 T9 R6
C77 T5 R19
C63 T18 R1
C66 T15 R7
C23 T1 R10
C12 T8 R22
C1 T10 R25
C42 T3 R4
C31 T13 R11
C15 T14 R5
C2 T4 R24
C52 T12 R2
C70 T7 R9
C47 T2 R15
C37 T6 R18
C67 T17 R16

Timeslot 3:
C71 T9 R4
C28 T14 R10
C62 T18 R23
C26 T4 R7
C22 T17 R21
C53 T7 R16
C65 T19 R12
C44 T3 R1
C56 T2 R14
C34 T8 R20
C39 T1 R3
C14 T10 R11
C51 T12 R18
C48 T6 R17

Timeslot 4:
C49 T1 R14
C30 T4 R6
C80 T5 R20
C3 T10 R8
C69 T18 R1
C60 T19 R23
C59 T6 R3
C20 T8 R21
C29 T14 R17
C55 T2 R7
C45 T3 R2

Timeslot 5:
C79 T5 R19
C4 T10 R21
C58 T17 R3
C50 T2 R12
C8 T3 R15
C17 T8 R8
C68 T6 R9
C33 T4 R22
C40 T1 R10
C43 T9 R24
C35 T18 R13

Timeslot 6:
C64 T12 R20
C75 T7 R15
C24 T8 R1
C10 T14 R2
C25 T1 R5
C18 T15 R6
C41 T3 R16
C5 T2 R25
C73 T6 R19
C16 T10 R21
C27 T4 R8


Executed time: 0.02896404266357422
