Timeslot use: 3

Timeslot 1:
C35 T2 R4
C13 T3 R5
C49 T20 R10
C3 T28 R19
C70 T14 R2
C71 T8 R16
C46 T23 R28
C24 T7 R25
C28 T25 R6
C23 T29 R3
C22 T5 R15
C50 T13 R18
C25 T12 R17
C6 T1 R12
C4 T18 R29
C60 T11 R24
C44 T15 R21
C61 T10 R8
C18 T16 R14
C48 T17 R7
C1 T21 R20
C52 T24 R11
C36 T22 R13
C47 T26 R1
C37 T27 R22
C20 T19 R9
C67 T6 R27
C62 T9 R26
C7 T4 R23

Timeslot 2:
C19 T27 R21
C38 T6 R15
C8 T4 R25
C72 T9 R7
C31 T20 R26
C29 T19 R19
C68 T8 R8
C63 T21 R24
C34 T13 R13
C51 T28 R3
C57 T23 R18
C17 T16 R17
C14 T3 R23
C33 T2 R6
C27 T29 R9
C16 T18 R29
C40 T7 R22

Timeslot 3:
C15 T18 R23
C30 T3 R13
C41 T22 R4
C21 T29 R12
C12 T5 R22
C59 T8 R2
C58 T14 R11
C69 T9 R21
C42 T24 R5
C66 T13 R10
C10 T7 R14
C55 T23 R18
C54 T25 R20
C65 T15 R27
C64 T11 R16
C2 T16 R29
C56 T17 R3
C39 T1 R28
C9 T10 R9
C26 T4 R17
C53 T6 R19
C5 T20 R7
C11 T28 R26
C43 T2 R15
C45 T12 R8
C32 T26 R25


Executed time: 0.014497995376586914
