Timeslot use: 4

Timeslot 1:
C19 T16 R19
C49 T12 R16
C3 T1 R20
C46 T13 R10
C28 T10 R6
C12 T9 R9
C58 T2 R12
C10 T7 R21
C15 T15 R23
C20 T14 R22
C54 T5 R17
C1 T20 R5
C36 T3 R1
C17 T4 R7
C59 T6 R11
C39 T18 R14
C62 T8 R18
C7 T11 R13

Timeslot 2:
C35 T18 R2
C38 T5 R15
C57 T12 R13
C63 T6 R17
C21 T16 R24
C8 T15 R4
C31 T10 R21
C29 T3 R6
C2 T11 R23
C60 T2 R5
C56 T13 R8
C9 T1 R9
C26 T4 R19
C11 T9 R3
C45 T14 R22

Timeslot 3:
C13 T9 R11
C30 T3 R7
C25 T16 R1
C23 T4 R4
C22 T19 R24
C42 T5 R21
C32 T15 R10
C6 T11 R16
C4 T1 R12
C61 T2 R14
C52 T8 R15
C48 T7 R20
C33 T17 R8
C43 T13 R17
C16 T14 R9
C64 T6 R18

Timeslot 4:
C51 T8 R8
C24 T9 R2
C50 T6 R13
C44 T10 R7
C18 T7 R1
C34 T3 R11
C47 T13 R15
C37 T18 R20
C53 T5 R5
C5 T11 R22
C14 T1 R23
C40 T15 R6
C41 T14 R10
C55 T12 R19
C27 T4 R16


Executed time: 0.016910314559936523
