Timeslot use: 5

Timeslot 1:
C19 T10 R22
C77 T3 R4
C38 T9 R21
C79 T5 R19
C24 T15 R2
C80 T18 R7
C4 T19 R20
C12 T2 R10
C71 T14 R16
C50 T7 R9
C42 T13 R18
C31 T12 R17
C60 T1 R13
C1 T20 R25
C56 T17 R15
C37 T11 R1
C78 T16 R14
C5 T6 R12
C8 T4 R11
C45 T8 R23

Timeslot 2:
C35 T15 R21
C49 T1 R1
C15 T19 R22
C9 T11 R12
C75 T3 R7
C28 T6 R17
C23 T9 R10
C59 T5 R15
C70 T12 R13
C10 T4 R6
C2 T20 R20
C44 T8 R24
C18 T10 R23
C74 T16 R11
C65 T18 R9
C88 T17 R8
C53 T13 R19
C27 T2 R18

Timeslot 3:
C30 T2 R1
C46 T8 R3
C21 T10 R10
C29 T11 R17
C20 T18 R22
C61 T13 R21
C52 T12 R13
C83 T3 R19
C11 T19 R12
C14 T6 R20
C87 T17 R7
C73 T16 R15
C55 T9 R9
C7 T4 R18
C40 T15 R23
C67 T1 R11

Timeslot 4:
C13 T15 R12
C84 T3 R5
C57 T7 R20
C63 T9 R15
C22 T4 R10
C72 T17 R19
C25 T8 R23
C54 T1 R21
C64 T18 R11
C76 T16 R2
C36 T11 R16
C34 T6 R1
C41 T19 R13
C68 T5 R18
C39 T13 R17
C33 T2 R24
C86 T12 R7
C16 T10 R22

Timeslot 5:
C85 T6 R15
C66 T17 R1
C58 T13 R21
C3 T4 R20
C6 T11 R12
C82 T3 R8
C81 T18 R7
C43 T16 R10
C47 T15 R18
C17 T19 R9
C51 T2 R17
C69 T9 R19
C26 T8 R23
C62 T12 R16
C48 T1 R13
C32 T10 R22


Executed time: 0.04777336120605469
