Timeslot use: 5

Timeslot 1:
C35 T1 R2
C19 T5 R15
C3 T16 R21
C38 T2 R23
C15 T3 R13
C21 T7 R17
C4 T13 R7
C50 T6 R16
C42 T17 R18
C72 T19 R6
C10 T14 R8
C25 T15 R3
C20 T10 R9
C64 T9 R4
C67 T18 R12
C27 T4 R14

Timeslot 2:
C30 T9 R17
C12 T19 R24
C66 T1 R4
C31 T11 R14
C54 T15 R13
C60 T6 R6
C44 T5 R23
C61 T2 R12
C46 T8 R1
C68 T14 R10
C9 T16 R20
C34 T17 R2
C53 T18 R19
C16 T13 R3
C11 T3 R11
C7 T10 R8
C45 T12 R22

Timeslot 3:
C71 T9 R5
C63 T8 R9
C2 T3 R22
C18 T2 R13
C1 T10 R21
C36 T7 R2
C13 T12 R3
C37 T15 R17
C51 T11 R10
C39 T17 R1
C33 T19 R11
C62 T16 R7
C40 T1 R15

Timeslot 4:
C24 T13 R23
C22 T19 R15
C59 T12 R5
C70 T8 R12
C8 T10 R20
C32 T11 R8
C29 T2 R11
C6 T3 R14
C65 T6 R1
C52 T5 R19
C55 T7 R16
C41 T14 R18
C5 T16 R21
C43 T1 R4
C48 T9 R22

Timeslot 5:
C49 T5 R18
C17 T15 R9
C57 T6 R16
C28 T7 R10
C58 T12 R5
C69 T18 R6
C23 T17 R3
C56 T8 R7
C47 T1 R19
C14 T11 R20
C26 T13 R15


Executed time: 0.024604082107543945
