Timeslot use: 6

Timeslot 1:
C73 T9 R3
C13 T15 R22
C70 T8 R6
C18 T16 R16
C43 T1 R23
C35 T12 R17
C68 T3 R13
C27 T6 R8
C53 T19 R20
C44 T5 R15
C82 T4 R10
C37 T17 R1
C22 T14 R9
C7 T20 R21
C51 T7 R2
C14 T11 R7
C26 T2 R24

Timeslot 2:
C62 T19 R1
C5 T8 R22
C72 T10 R10
C9 T2 R21
C33 T3 R12
C39 T11 R13
C24 T15 R7
C42 T17 R15
C80 T18 R6
C30 T6 R20
C84 T13 R2
C19 T12 R9
C47 T9 R24
C56 T5 R17
C49 T16 R14

Timeslot 3:
C17 T14 R9
C52 T13 R20
C2 T11 R25
C45 T7 R7
C48 T6 R17
C58 T15 R6
C15 T2 R21
C60 T8 R15
C79 T4 R1
C55 T19 R24
C29 T12 R22
C54 T16 R14
C71 T9 R10
C66 T10 R13

Timeslot 4:
C6 T2 R25
C64 T4 R15
C34 T12 R22
C3 T11 R9
C50 T13 R20
C57 T5 R17
C21 T17 R24
C77 T18 R2
C75 T3 R3
C76 T19 R10
C10 T14 R21
C36 T7 R7
C40 T1 R13

Timeslot 5:
C32 T16 R15
C61 T1 R6
C4 T20 R25
C41 T7 R24
C83 T13 R13
C16 T10 R21
C20 T15 R9
C74 T9 R18
C78 T18 R1
C46 T17 R14
C25 T12 R7
C67 T3 R10

Timeslot 6:
C59 T5 R13
C12 T11 R21
C23 T6 R22
C11 T14 R9
C63 T8 R20
C81 T18 R6
C31 T4 R7
C8 T1 R3
C38 T2 R15
C1 T20 R24
C28 T16 R10
C65 T10 R17
C69 T19 R2


Executed time: 0.03313255310058594
