Timeslot use: 8

Timeslot 1:
C13 T8 R9
C61 T2 R12
C9 T13 R14
C71 T16 R22
C68 T4 R8
C80 T19 R6
C38 T15 R15
C16 T17 R7
C60 T3 R11
C36 T14 R23
C31 T5 R5
C32 T9 R4
C17 T20 R2
C25 T18 R3
C56 T12 R10
C30 T10 R17
C48 T1 R21

Timeslot 2:
C11 T13 R14
C20 T12 R24
C65 T16 R8
C41 T2 R10
C44 T1 R16
C72 T9 R11
C22 T10 R2
C51 T8 R18
C14 T20 R13
C46 T4 R17
C58 T3 R23
C10 T17 R1

Timeslot 3:
C62 T1 R5
C3 T20 R25
C2 T4 R13
C67 T6 R11
C34 T9 R19
C37 T7 R20
C73 T16 R22
C52 T13 R10
C57 T10 R4
C42 T2 R17

Timeslot 4:
C75 T16 R12
C7 T20 R6
C78 T2 R20
C64 T4 R2
C33 T9 R5
C59 T1 R1
C23 T10 R3
C26 T13 R9

Timeslot 5:
C6 T13 R15
C47 T1 R19
C79 T19 R21
C18 T11 R13
C66 T16 R24
C4 T20 R2
C35 T9 R16
C45 T10 R23
C19 T15 R7
C74 T2 R22

Timeslot 6:
C24 T9 R9
C77 T16 R15
C40 T1 R7
C12 T10 R3
C54 T2 R18
C1 T20 R4
C15 T13 R13

Timeslot 7:
C21 T13 R21
C43 T9 R18
C69 T2 R6
C53 T16 R24
C8 T20 R3
C70 T10 R8
C49 T1 R16
C55 T4 R15

Timeslot 8:
C5 T20 R25
C63 T2 R12
C27 T10 R19
C50 T1 R1
C39 T9 R14
C76 T16 R20
C28 T4 R10
C29 T13 R9


Executed time: 0.04208540916442871
