Timeslot use: 3

Timeslot 1:
C62 T4 R1
C21 T25 R17
C13 T27 R7
C34 T10 R11
C18 T9 R4
C11 T29 R24
C9 T5 R2
C2 T21 R13
C24 T16 R26
C27 T3 R6
C56 T20 R27
C22 T2 R9
C16 T13 R15
C60 T23 R10
C40 T28 R21
C51 T12 R16
C36 T14 R29
C31 T24 R14
C57 T17 R3
C12 T26 R18
C52 T15 R8
C8 T1 R22
C3 T11 R23
C42 T19 R12
C45 T22 R5
C59 T18 R19
C53 T7 R20
C19 T6 R25
C15 T8 R28

Timeslot 2:
C6 T11 R6
C5 T19 R13
C61 T20 R16
C20 T1 R2
C1 T12 R24
C50 T14 R1
C41 T15 R29
C37 T3 R5
C44 T16 R17
C63 T21 R10
C14 T8 R18
C10 T18 R3
C54 T23 R9
C32 T26 R20
C7 T5 R27
C17 T28 R28
C46 T22 R22
C39 T24 R23
C33 T6 R14
C47 T9 R26
C35 T4 R4
C64 T17 R11
C58 T7 R19
C30 T27 R8
C26 T13 R21
C23 T10 R7
C43 T29 R12
C49 T2 R25
C29 T25 R15

Timeslot 3:
C4 T13 R13
C38 T1 R2
C28 T25 R12
C55 T19 R26
C25 T9 R7
C48 T2 R25


Executed time: 0.015845298767089844
