Timeslot use: 4

Timeslot 1:
C62 T1 R1
C18 T16 R11
C61 T19 R15
C9 T11 R22
C71 T9 R12
C27 T12 R2
C37 T3 R6
C38 T14 R16
C63 T4 R18
C51 T10 R9
C15 T2 R8
C54 T13 R10
C72 T18 R5
C17 T8 R3
C44 T7 R19
C19 T6 R17
C23 T5 R21
C1 T20 R24
C48 T17 R4

Timeslot 2:
C13 T3 R7
C11 T5 R8
C65 T1 R6
C24 T8 R21
C68 T15 R13
C16 T17 R19
C7 T11 R18
C50 T4 R12
C32 T14 R14
C14 T7 R11
C64 T10 R23
C12 T6 R24
C3 T20 R16
C42 T12 R4
C45 T9 R9
C70 T19 R2
C53 T13 R1
C30 T16 R22
C26 T2 R20

Timeslot 3:
C6 T6 R5
C21 T10 R14
C47 T17 R20
C8 T8 R8
C34 T15 R21
C36 T14 R9
C40 T16 R7
C69 T1 R15
C52 T3 R16
C39 T12 R6
C56 T4 R10
C58 T9 R12
C5 T11 R22
C20 T2 R17
C35 T5 R3
C55 T7 R13
C29 T19 R23

Timeslot 4:
C43 T16 R14
C2 T10 R3
C4 T9 R24
C41 T5 R1
C22 T6 R2
C60 T19 R7
C31 T14 R20
C67 T15 R18
C57 T4 R10
C46 T3 R5
C33 T8 R17
C59 T1 R23
C10 T11 R4
C28 T12 R11
C66 T7 R15
C49 T17 R13
C25 T2 R19


Executed time: 0.016102313995361328
