Timeslot use: 6

Timeslot 1:
C93 T3 R14
C100 T14 R10
C2 T20 R25
C92 T16 R13
C88 T11 R2
C22 T5 R1
C77 T13 R22
C36 T18 R9
C54 T17 R21
C66 T15 R12
C57 T4 R16
C52 T9 R20
C8 T6 R3
C84 T7 R19
C45 T1 R7
C19 T2 R8
C89 T12 R5
C38 T8 R4
C65 T19 R6

Timeslot 2:
C5 T2 R4
C90 T13 R10
C18 T14 R7
C20 T5 R8
C71 T7 R2
C24 T1 R1
C27 T6 R21
C42 T18 R5
C44 T9 R6
C83 T3 R22
C95 T16 R14
C67 T4 R13
C73 T11 R23
C39 T19 R9
C53 T15 R20
C9 T20 R15
C29 T8 R18

Timeslot 3:
C6 T5 R1
C13 T1 R15
C61 T19 R23
C87 T12 R6
C37 T6 R20
C60 T17 R11
C40 T8 R4
C51 T9 R9
C31 T18 R8
C69 T3 R17
C78 T11 R12
C72 T16 R19
C3 T10 R18
C58 T4 R24
C23 T15 R3
C99 T14 R10
C48 T13 R14
C15 T2 R2

Timeslot 4:
C21 T5 R8
C11 T1 R1
C85 T12 R16
C81 T7 R12
C50 T6 R21
C80 T11 R22
C63 T9 R24
C7 T3 R25
C12 T8 R15
C32 T14 R17
C17 T13 R3
C64 T17 R2
C33 T18 R19
C47 T2 R7
C70 T15 R11
C76 T16 R13
C96 T4 R10
C16 T19 R18

Timeslot 5:
C62 T9 R23
C94 T13 R13
C79 T7 R12
C30 T18 R1
C14 T1 R15
C46 T6 R20
C4 T17 R25
C34 T5 R21
C35 T2 R18
C49 T15 R7
C59 T19 R17
C82 T12 R16
C74 T16 R24
C25 T8 R3

Timeslot 6:
C10 T2 R3
C1 T1 R25
C68 T4 R24
C41 T3 R4
C86 T7 R5
C75 T11 R9
C97 T14 R6
C56 T17 R23
C26 T8 R15
C43 T18 R17
C28 T5 R18
C55 T19 R12
C98 T16 R22
C91 T12 R11


Executed time: 0.04852771759033203
