Timeslot use: 3

Timeslot 1:
C62 T10 R1
C18 T11 R27
C61 T15 R26
C9 T6 R8
C65 T25 R6
C10 T17 R2
C27 T7 R19
C37 T29 R29
C41 T21 R18
C60 T20 R13
C51 T28 R7
C31 T14 R14
C69 T12 R3
C53 T24 R21
C64 T19 R10
C17 T1 R16
C39 T27 R15
C11 T18 R23
C52 T26 R11
C56 T2 R4
C6 T9 R25
C30 T16 R9
C15 T13 R20
C1 T3 R5
C67 T22 R17
C29 T8 R28

Timeslot 2:
C20 T13 R6
C2 T3 R26
C24 T19 R5
C45 T9 R27
C50 T23 R19
C16 T6 R16
C36 T26 R18
C54 T8 R1
C66 T22 R3
C58 T20 R11
C32 T14 R14
C7 T17 R9
C72 T10 R12
C25 T16 R2
C33 T18 R23
C34 T1 R25
C3 T4 R8
C35 T2 R15
C70 T12 R22
C57 T25 R29
C23 T28 R20
C43 T29 R17
C55 T21 R7
C4 T11 R24
C71 T5 R10
C48 T27 R13

Timeslot 3:
C21 T16 R4
C68 T25 R15
C44 T15 R23
C22 T21 R20
C63 T5 R7
C14 T13 R12
C40 T9 R28
C12 T2 R25
C46 T7 R10
C8 T27 R2
C42 T24 R27
C59 T28 R26
C5 T4 R21
C26 T11 R6
C19 T1 R9
C47 T19 R13
C38 T29 R18
C28 T14 R8
C13 T18 R29
C49 T23 R22


Executed time: 0.013885259628295898
