Timeslot use: 3

Timeslot 1:
C6 T5 R8
C13 T14 R12
C11 T1 R9
C24 T18 R6
C35 T10 R14
C29 T13 R10
C41 T15 R17
C36 T6 R22
C40 T9 R21
C32 T17 R1
C17 T16 R3
C8 T4 R18
C42 T7 R4
C45 T2 R23
C26 T11 R19
C15 T12 R7
C48 T8 R15
C23 T19 R11

Timeslot 2:
C21 T11 R24
C5 T12 R12
C34 T4 R20
C47 T10 R6
C27 T13 R5
C37 T9 R17
C16 T5 R3
C7 T6 R18
C31 T15 R2
C52 T8 R23
C39 T19 R13
C3 T1 R16
C19 T16 R19
C44 T17 R9
C10 T14 R15
C28 T18 R10
C49 T2 R1

Timeslot 3:
C20 T4 R24
C2 T2 R7
C1 T12 R15
C22 T11 R21
C51 T7 R13
C18 T16 R4
C14 T14 R14
C12 T18 R8
C50 T15 R2
C46 T10 R20
C4 T1 R17
C30 T13 R11
C9 T19 R10
C38 T5 R1
C33 T9 R22
C25 T6 R6
C43 T8 R16


Executed time: 0.010595321655273438
