Timeslot use: 3

Timeslot 1:
C5 T6 R2
C20 T16 R21
C41 T7 R23
C18 T2 R10
C36 T3 R19
C54 T5 R18
C31 T12 R11
C56 T11 R17
C17 T1 R15
C52 T14 R14
C33 T17 R7
C8 T4 R12
C42 T9 R8
C11 T19 R22
C53 T18 R16
C30 T8 R20
C23 T15 R6
C35 T13 R13
C25 T10 R24

Timeslot 2:
C6 T8 R9
C13 T2 R14
C47 T5 R15
C2 T6 R25
C27 T10 R7
C37 T13 R6
C22 T15 R1
C14 T4 R21
C10 T1 R10
C40 T18 R19
C32 T17 R23
C46 T16 R5
C45 T9 R4
C26 T7 R3
C19 T19 R11
C1 T20 R22
C38 T3 R12
C28 T12 R13
C55 T11 R24

Timeslot 3:
C21 T18 R8
C24 T16 R9
C44 T7 R16
C16 T1 R24
C51 T11 R2
C7 T10 R20
C9 T3 R13
C12 T15 R1
C50 T2 R5
C39 T19 R12
C4 T13 R10
C34 T4 R7
C3 T17 R25
C15 T6 R6
C43 T12 R17
C29 T8 R4
C49 T9 R18
C48 T5 R15


Executed time: 0.014282941818237305
