Timeslot use: 5

Timeslot 1:
C13 T6 R9
C20 T4 R5
C65 T13 R22
C27 T12 R16
C48 T8 R3
C77 T10 R7
C60 T15 R23
C14 T17 R6
C54 T9 R8
C69 T3 R19
C3 T20 R14
C42 T7 R21
C82 T1 R18
C19 T14 R11
C28 T19 R15
C67 T5 R17
C49 T16 R10
C71 T18 R13
C91 T11 R1

Timeslot 2:
C61 T5 R1
C92 T11 R12
C56 T12 R19
C35 T9 R4
C66 T1 R24
C73 T10 R21
C57 T8 R17
C52 T6 R22
C11 T4 R14
C34 T7 R5
C81 T18 R15
C88 T2 R9
C45 T16 R10
C70 T13 R18
C59 T15 R8
C30 T14 R23
C15 T17 R13
C1 T19 R2
C4 T20 R3

Timeslot 3:
C62 T1 R19
C6 T20 R14
C18 T8 R2
C24 T12 R15
C68 T5 R22
C37 T6 R9
C44 T7 R6
C84 T3 R16
C22 T19 R4
C86 T15 R1
C51 T13 R20
C36 T18 R11
C90 T11 R12
C78 T16 R21
C43 T14 R18
C83 T2 R7
C58 T9 R24
C21 T17 R5
C9 T4 R8
C76 T10 R10

Timeslot 4:
C5 T8 R2
C16 T17 R22
C2 T20 R25
C63 T6 R24
C41 T13 R5
C80 T10 R13
C7 T4 R21
C31 T3 R7
C50 T19 R8
C87 T2 R12
C72 T18 R17
C39 T12 R11
C33 T7 R3
C8 T9 R23
C47 T5 R6
C10 T16 R4
C74 T1 R18
C25 T14 R15

Timeslot 5:
C85 T9 R12
C79 T2 R13
C75 T15 R7
C38 T7 R1
C40 T4 R3
C12 T12 R17
C32 T19 R4
C17 T17 R14
C46 T13 R6
C64 T1 R9
C53 T10 R24
C26 T6 R11
C23 T16 R2
C89 T3 R16
C55 T8 R10
C29 T14 R20


Executed time: 0.03744006156921387
