Timeslot use: 5

Timeslot 1:
C60 T10 R2
C6 T19 R10
C13 T11 R23
C33 T6 R14
C76 T9 R12
C44 T12 R21
C30 T4 R4
C57 T15 R8
C47 T3 R11
C73 T2 R17
C38 T13 R15
C61 T14 R6
C45 T7 R19
C62 T8 R24
C14 T5 R13
C41 T1 R9
C5 T20 R7
C42 T18 R5
C71 T17 R3

Timeslot 2:
C74 T17 R17
C64 T18 R12
C49 T15 R2
C23 T9 R19
C31 T8 R6
C10 T11 R13
C18 T1 R16
C19 T12 R22
C59 T10 R24
C32 T4 R10
C9 T6 R14
C34 T19 R11
C67 T14 R23
C58 T3 R8
C7 T7 R18
C63 T5 R9
C69 T2 R21

Timeslot 3:
C21 T1 R22
C70 T14 R9
C43 T7 R2
C75 T18 R24
C8 T12 R10
C15 T3 R14
C27 T5 R16
C54 T6 R20
C80 T9 R3
C28 T4 R4
C36 T8 R6
C79 T17 R17
C26 T19 R15
C52 T10 R1
C77 T2 R11
C16 T11 R7

Timeslot 4:
C51 T7 R8
C17 T1 R19
C37 T5 R7
C3 T16 R13
C22 T3 R22
C53 T10 R23
C24 T4 R16
C55 T19 R20
C25 T6 R5
C68 T8 R15
C78 T14 R11
C2 T12 R25
C72 T2 R12
C4 T15 R18
C29 T11 R14

Timeslot 5:
C39 T2 R5
C48 T17 R21
C66 T10 R22
C56 T6 R9
C46 T14 R7
C11 T11 R18
C50 T15 R8
C20 T7 R4
C1 T1 R25
C40 T19 R19
C65 T9 R20
C12 T4 R10
C35 T8 R23


Executed time: 0.02740931510925293
