Timeslot use: 5

Timeslot 1:
C60 T19 R2
C14 T27 R29
C33 T17 R21
C47 T5 R17
C75 T23 R11
C44 T6 R24
C15 T11 R26
C2 T7 R28
C71 T25 R25
C55 T20 R10
C62 T10 R22
C3 T26 R30
C45 T24 R8
C85 T4 R7
C36 T28 R5
C87 T3 R14
C41 T8 R16
C20 T22 R20
C51 T21 R23
C39 T16 R9

Timeslot 2:
C19 T17 R6
C69 T15 R22
C8 T7 R26
C53 T19 R8
C88 T3 R7
C56 T22 R16
C58 T27 R5
C83 T23 R9
C18 T14 R20
C1 T28 R30
C59 T20 R24
C79 T1 R19
C80 T18 R25
C81 T13 R14
C11 T4 R29
C30 T16 R17
C72 T24 R23
C52 T10 R21
C35 T6 R18
C16 T2 R11

Timeslot 3:
C21 T29 R3
C17 T25 R20
C67 T26 R22
C49 T5 R7
C43 T9 R10
C48 T18 R2
C27 T13 R26
C57 T2 R8
C31 T11 R9
C73 T6 R14
C24 T4 R21
C28 T8 R29
C54 T20 R25
C37 T12 R23
C61 T1 R5
C6 T14 R11
C26 T16 R16
C70 T19 R6
C66 T17 R24
C84 T21 R19
C12 T23 R18
C4 T7 R30

Timeslot 4:
C64 T1 R10
C22 T8 R26
C46 T27 R21
C76 T26 R6
C50 T15 R16
C25 T29 R8
C32 T12 R17
C7 T11 R20
C78 T21 R7
C40 T2 R23
C77 T22 R19
C65 T24 R11

Timeslot 5:
C86 T3 R19
C74 T13 R22
C13 T10 R29
C23 T15 R6
C82 T23 R9
C5 T12 R26
C68 T18 R5
C10 T29 R20
C9 T14 R30
C34 T5 R25
C63 T25 R10
C38 T2 R24
C42 T28 R23
C29 T11 R21


Executed time: 0.0379180908203125
