Timeslot use: 4

Timeslot 1:
C51 T27 R24
C21 T7 R25
C49 T6 R3
C33 T16 R11
C76 T15 R7
C23 T19 R21
C54 T21 R15
C39 T24 R2
C85 T11 R10
C30 T18 R17
C88 T28 R14
C57 T3 R16
C77 T12 R13
C96 T5 R19
C62 T13 R9
C11 T17 R6
C79 T1 R26
C59 T22 R8
C45 T29 R20
C9 T14 R12
C15 T20 R18
C95 T10 R23
C63 T25 R4
C2 T2 R30
C12 T23 R29
C35 T4 R27
C72 T8 R22

Timeslot 2:
C55 T25 R1
C22 T13 R12
C74 T9 R22
C94 T10 R10
C90 T12 R13
C46 T16 R24
C48 T7 R3
C82 T8 R11
C6 T14 R25
C75 T11 R9
C73 T5 R8
C80 T27 R14
C69 T15 R19
C1 T18 R30
C43 T29 R29
C32 T24 R5
C41 T26 R17
C67 T19 R20
C58 T21 R4
C26 T20 R21
C66 T22 R15
C27 T23 R18
C40 T3 R23
C84 T6 R26
C86 T2 R2
C4 T4 R6
C20 T17 R27

Timeslot 3:
C64 T3 R7
C8 T19 R30
C47 T6 R16
C24 T18 R21
C91 T27 R10
C50 T26 R1
C38 T4 R17
C18 T9 R12
C61 T1 R25
C68 T23 R4
C34 T13 R24
C78 T12 R23
C5 T17 R6
C7 T24 R22
C65 T28 R15
C89 T11 R11
C42 T22 R13
C29 T20 R18
C71 T7 R29

Timeslot 4:
C60 T1 R1
C37 T29 R19
C13 T28 R12
C31 T14 R17
C52 T21 R16
C44 T15 R10
C53 T8 R20
C56 T25 R3
C36 T17 R18
C10 T9 R30
C28 T4 R21
C83 T26 R23
C3 T18 R15
C17 T20 R11
C19 T13 R24
C25 T10 R6
C14 T23 R27
C87 T11 R8
C92 T3 R9
C81 T5 R2
C93 T2 R14
C70 T16 R22
C16 T24 R7


Executed time: 0.038849830627441406
