Timeslot use: 5

Timeslot 1:
C60 T1 R1
C6 T15 R12
C33 T19 R6
C15 T17 R5
C2 T9 R17
C66 T6 R14
C75 T3 R21
C24 T10 R8
C55 T4 R11
C38 T11 R13
C25 T14 R23
C45 T13 R18
C32 T5 R19
C41 T8 R20
C58 T16 R7
C16 T7 R3
C51 T2 R16

Timeslot 2:
C49 T19 R18
C76 T16 R8
C8 T17 R9
C44 T2 R6
C30 T15 R23
C27 T5 R12
C47 T7 R16
C62 T18 R22
C1 T9 R24
C61 T11 R13
C43 T13 R1
C11 T14 R17
C52 T4 R21
C3 T1 R20
C7 T10 R19
C72 T6 R11
C70 T8 R15
C4 T3 R5

Timeslot 3:
C21 T14 R1
C13 T19 R6
C64 T18 R7
C22 T9 R12
C23 T15 R20
C31 T4 R10
C73 T8 R15
C50 T13 R23
C18 T12 R2
C59 T2 R4
C54 T6 R9
C5 T7 R17
C63 T1 R8
C12 T10 R24
C20 T17 R3
C29 T5 R22
C40 T11 R5

Timeslot 4:
C74 T2 R22
C37 T8 R19
C67 T16 R4
C48 T13 R9
C57 T12 R7
C9 T17 R24
C17 T19 R13
C26 T15 R14
C36 T3 R3
C65 T18 R21
C35 T7 R1
C42 T11 R10
C39 T5 R2

Timeslot 5:
C68 T1 R14
C69 T18 R10
C46 T16 R18
C53 T6 R22
C56 T2 R7
C71 T3 R11
C10 T9 R16
C19 T14 R4
C28 T10 R2
C14 T5 R6
C34 T4 R15


Executed time: 0.019968271255493164
