Timeslot use: 6

Timeslot 1:
C60 T16 R15
C69 T19 R20
C59 T13 R6
C64 T7 R21
C33 T3 R19
C94 T6 R7
C30 T9 R22
C27 T15 R24
C24 T17 R14
C74 T18 R10
C1 T10 R12
C36 T4 R16
C5 T12 R3
C66 T11 R5
C72 T8 R18
C77 T5 R1
C16 T2 R8
C51 T14 R13

Timeslot 2:
C21 T15 R16
C37 T14 R11
C70 T7 R18
C85 T18 R19
C88 T6 R13
C57 T16 R23
C86 T1 R2
C75 T8 R20
C50 T13 R24
C10 T17 R9
C19 T11 R17
C45 T19 R4
C34 T3 R6
C81 T2 R7
C63 T5 R21
C12 T4 R14
C4 T10 R3

Timeslot 3:
C49 T7 R4
C8 T2 R3
C58 T13 R23
C26 T9 R16
C47 T12 R11
C96 T18 R19
C79 T5 R10
C38 T11 R9
C61 T14 R6
C54 T16 R15
C80 T1 R2
C9 T4 R22
C95 T6 R1
C52 T19 R5
C35 T10 R24
C42 T3 R21
C39 T17 R8

Timeslot 4:
C67 T12 R11
C22 T13 R12
C48 T3 R18
C82 T6 R2
C31 T19 R14
C76 T16 R1
C91 T8 R7
C46 T14 R9
C83 T1 R10
C25 T9 R16
C43 T11 R15
C32 T10 R24
C14 T15 R20
C78 T5 R21
C7 T17 R17
C93 T18 R13
C29 T2 R23
C71 T7 R6

Timeslot 5:
C55 T7 R4
C6 T15 R11
C3 T11 R3
C41 T14 R17
C53 T10 R23
C84 T1 R10
C56 T6 R13
C73 T19 R1
C62 T12 R12
C11 T9 R5
C18 T2 R14
C92 T8 R2
C2 T4 R22
C65 T17 R20
C40 T3 R8
C89 T5 R15

Timeslot 6:
C17 T2 R4
C13 T13 R22
C23 T9 R9
C90 T18 R19
C44 T8 R7
C15 T15 R18
C28 T12 R17
C20 T4 R8
C68 T16 R5
C87 T1 R12


Executed time: 0.036489248275756836
