Timeslot use: 4

Timeslot 1:
C6 T10 R6
C31 T8 R14
C37 T5 R11
C3 T13 R4
C33 T17 R21
C30 T1 R7
C27 T9 R2
C47 T12 R16
C50 T18 R18
C62 T2 R13
C11 T6 R10
C20 T14 R3
C59 T16 R9
C14 T15 R12
C58 T19 R20
C26 T7 R1
C4 T11 R17
C42 T3 R5

Timeslot 2:
C60 T1 R1
C17 T7 R23
C22 T8 R15
C23 T3 R24
C46 T12 R2
C48 T13 R14
C44 T4 R12
C55 T16 R17
C19 T18 R16
C38 T11 R9
C18 T9 R7
C1 T10 R22
C61 T17 R5
C13 T6 R6
C29 T19 R21
C63 T2 R19
C35 T14 R18
C16 T5 R8

Timeslot 3:
C51 T14 R20
C64 T19 R19
C53 T11 R21
C57 T16 R13
C24 T6 R3
C10 T8 R4
C25 T3 R2
C54 T4 R11
C32 T7 R23
C9 T1 R15
C36 T5 R8
C7 T10 R22
C40 T9 R1
C39 T17 R24

Timeslot 4:
C21 T7 R4
C49 T4 R24
C8 T5 R15
C15 T14 R6
C2 T8 R8
C56 T11 R9
C43 T10 R16
C45 T19 R18
C28 T13 R7
C34 T9 R23
C41 T3 R14
C5 T6 R22
C52 T18 R11
C12 T1 R13


Executed time: 0.012361764907836914
