Timeslot use: 3

Timeslot 1:
C60 T6 R9
C21 T29 R2
C74 T10 R11
C37 T18 R10
C64 T16 R19
C22 T19 R18
C8 T25 R21
C46 T12 R13
C48 T26 R24
C2 T30 R16
C27 T4 R4
C57 T22 R15
C31 T15 R8
C47 T7 R29
C75 T9 R25
C73 T8 R27
C11 T20 R3
C18 T1 R12
C1 T2 R22
C45 T14 R28
C32 T27 R20
C9 T3 R17
C15 T28 R1
C67 T11 R5
C26 T23 R7
C72 T24 R23
C20 T13 R6
C42 T17 R14

Timeslot 2:
C51 T6 R4
C17 T4 R1
C61 T21 R26
C49 T7 R3
C23 T3 R12
C79 T22 R14
C53 T27 R29
C44 T24 R20
C54 T11 R7
C30 T23 R21
C39 T5 R16
C76 T9 R9
C24 T20 R25
C10 T17 R18
C19 T1 R6
C59 T13 R13
C43 T15 R28
C28 T18 R8
C14 T25 R2
C78 T28 R5
C58 T12 R22
C7 T30 R10
C63 T29 R11
C52 T14 R23
C77 T26 R19
C16 T2 R24
C40 T19 R27

Timeslot 3:
C55 T16 R7
C6 T27 R24
C69 T24 R26
C70 T21 R23
C33 T10 R5
C66 T26 R25
C56 T14 R13
C71 T8 R17
C50 T28 R21
C62 T11 R1
C3 T5 R22
C25 T3 R10
C80 T29 R11
C68 T2 R19
C34 T23 R9
C36 T20 R6
C41 T12 R14
C13 T25 R20
C5 T30 R16
C38 T18 R15
C12 T17 R2
C35 T19 R3
C4 T1 R8
C29 T7 R18
C65 T22 R4


Executed time: 0.02579665184020996
