Timeslot use: 10

Timeslot 1:
C1 T3 R10
C43 T5 R9
C66 T2 R2
C9 T7 R8
C85 T8 R1
C51 T1 R7
C33 T6 R6
C11 T9 R5
C63 T4 R4

Timeslot 2:
C45 T6 R7
C21 T3 R6
C74 T8 R4
C37 T4 R5
C52 T2 R2
C75 T9 R9
C4 T7 R10
C13 T5 R8
C53 T1 R1

Timeslot 3:
C14 T8 R8
C72 T9 R5
C15 T7 R6
C86 T5 R9
C49 T6 R7
C50 T4 R1
C23 T3 R2
C2 T2 R10
C57 T1 R4

Timeslot 4:
C48 T3 R8
C60 T1 R3
C80 T9 R2
C36 T7 R5
C59 T2 R4
C81 T5 R9
C77 T4 R6
C62 T6 R7
C38 T8 R1

Timeslot 5:
C32 T6 R7
C79 T1 R9
C27 T5 R4
C47 T2 R2
C31 T4 R8
C70 T9 R1
C24 T3 R6
C22 T8 R5
C6 T7 R10

Timeslot 6:
C30 T8 R9
C17 T1 R4
C35 T5 R2
C64 T2 R7
C41 T6 R5
C46 T4 R6
C26 T3 R1
C20 T7 R8

Timeslot 7:
C61 T3 R4
C88 T2 R3
C39 T8 R9
C67 T9 R2
C10 T7 R8
C83 T1 R6
C16 T5 R1
C56 T6 R5

Timeslot 8:
C19 T5 R6
C3 T7 R10
C40 T6 R8
C84 T8 R3
C76 T1 R4
C73 T4 R9
C87 T2 R2
C71 T9 R7
C28 T3 R1

Timeslot 9:
C82 T9 R7
C25 T5 R6
C54 T2 R5
C68 T1 R4
C12 T7 R1
C78 T4 R3
C8 T8 R8
C5 T3 R10
C44 T6 R2

Timeslot 10:
C55 T6 R5
C7 T7 R10
C29 T5 R2
C69 T9 R3
C34 T3 R1
C65 T1 R4
C42 T8 R7
C58 T4 R9
C18 T2 R8


Executed time: 0.023599863052368164
