Timeslot use: 4

Timeslot 1:
C60 T19 R17
C37 T1 R11
C33 T2 R8
C48 T17 R19
C53 T5 R15
C66 T11 R9
C39 T9 R21
C31 T3 R12
C47 T12 R24
C21 T13 R6
C10 T15 R23
C25 T7 R16
C32 T16 R20
C58 T18 R1
C5 T10 R13
C27 T14 R4
C52 T6 R7
C4 T4 R5

Timeslot 2:
C17 T10 R22
C8 T3 R15
C2 T19 R23
C56 T1 R3
C55 T6 R7
C19 T16 R20
C28 T8 R8
C1 T4 R1
C43 T14 R13
C62 T5 R16
C9 T12 R18
C36 T15 R10
C41 T2 R21
C30 T18 R14
C14 T7 R2
C65 T11 R19
C12 T13 R6

Timeslot 3:
C61 T2 R9
C64 T8 R10
C49 T5 R21
C22 T10 R4
C46 T18 R16
C15 T19 R18
C6 T7 R6
C57 T11 R3
C24 T17 R8
C44 T9 R22
C50 T6 R2
C18 T13 R15
C59 T1 R24
C45 T14 R12
C34 T4 R14
C13 T15 R11
C7 T3 R5
C29 T16 R20

Timeslot 4:
C51 T17 R10
C67 T8 R17
C23 T13 R2
C11 T3 R13
C38 T16 R5
C20 T15 R14
C54 T11 R7
C68 T2 R19
C3 T10 R23
C26 T1 R22
C63 T19 R11
C35 T18 R4
C42 T9 R3
C16 T12 R9
C40 T14 R24


Executed time: 0.016623497009277344
