Timeslot use: 3

Timeslot 1:
C17 T3 R11
C37 T1 R1
C46 T7 R9
C48 T18 R21
C30 T8 R13
C27 T6 R14
C47 T13 R22
C50 T14 R6
C10 T10 R16
C38 T9 R23
C20 T4 R17
C1 T20 R8
C32 T19 R2
C9 T15 R12
C49 T11 R24
C36 T16 R18
C14 T5 R7
C52 T2 R15
C16 T17 R19

Timeslot 2:
C51 T2 R24
C6 T3 R3
C13 T16 R6
C22 T18 R22
C8 T10 R12
C24 T8 R10
C44 T19 R21
C11 T17 R20
C19 T5 R9
C25 T6 R2
C45 T7 R5
C5 T13 R19
C7 T15 R15
C12 T11 R11
C4 T20 R1
C42 T1 R4
C29 T14 R7

Timeslot 3:
C33 T14 R10
C23 T5 R20
C15 T17 R17
C2 T10 R3
C39 T12 R18
C31 T2 R16
C21 T8 R14
C18 T18 R7
C43 T1 R23
C28 T19 R11
C41 T6 R5
C3 T20 R8
C26 T11 R4
C40 T16 R2
C34 T13 R13
C35 T15 R22


Executed time: 0.012555599212646484
