Timeslot use: 5

Timeslot 1:
C21 T3 R14
C37 T5 R7
C67 T15 R11
C49 T18 R6
C22 T4 R5
C2 T1 R13
C39 T2 R4
C76 T7 R10
C50 T13 R9
C83 T17 R2
C18 T12 R1
C58 T11 R22
C26 T14 R17
C70 T6 R19
C4 T19 R23
C42 T8 R8
C16 T16 R16

Timeslot 2:
C55 T10 R8
C6 T20 R13
C64 T18 R11
C33 T8 R24
C54 T12 R9
C48 T15 R6
C44 T16 R4
C47 T17 R18
C73 T6 R3
C10 T4 R23
C43 T5 R14
C20 T13 R5
C19 T3 R21
C59 T2 R19
C79 T7 R10
C36 T14 R16
C5 T9 R1
C72 T1 R22
C52 T11 R7

Timeslot 3:
C25 T3 R14
C74 T7 R22
C23 T14 R5
C53 T11 R9
C66 T18 R7
C31 T15 R4
C3 T2 R13
C62 T9 R19
C11 T16 R23
C17 T8 R1
C1 T20 R15
C61 T12 R6
C32 T5 R8
C80 T10 R10
C13 T4 R24
C69 T6 R11

Timeslot 4:
C7 T14 R13
C8 T10 R23
C82 T12 R22
C84 T1 R11
C57 T11 R9
C71 T19 R19
C75 T17 R16
C46 T13 R4
C45 T9 R20
C28 T5 R1
C68 T6 R10
C34 T4 R17
C14 T16 R6
C30 T2 R5
C27 T3 R8
C63 T18 R7
C35 T8 R14

Timeslot 5:
C60 T9 R12
C51 T15 R17
C15 T4 R23
C56 T11 R6
C24 T8 R1
C38 T13 R14
C9 T1 R13
C81 T10 R11
C78 T17 R24
C65 T19 R19
C41 T14 R9
C12 T16 R5
C77 T7 R22
C29 T3 R7
C40 T2 R8


Executed time: 0.02789759635925293
